product_id,url,product_name,brand,price,tier,weight_g,length_mm,width_mm,height_mm,feet_material,sensor_model,max_dpi,max_ips,max_acceleration_g,max_polling_rate,switch_type,connectivity,battery_max_hours,charging_port,is_rechargeable,button_count,is_gaming,hand_orientation,avg_rating,total_reviews,key_pros,key_cons,has_rgb,color,is_silent,switch_brand,has_multi_pairing,grip_type,housing_design,reviews
4814074,https://prod.danawa.com/info/?pcode=4814074&cate=112787,아이리버 IR-WM1500,아이리버,12900,C_reviews_only,,98,,98,,,,,,,기계식,무선,,,N,,N,,5,1,,,N,,N,,N,,,[긍정] 노트북 과 함께 ?? 사용하기에 너무 좋습니다.
94997765,https://prod.danawa.com/info/?pcode=94997765&cate=112787,ATTACK SHARK X8 SE 유무선,ATTACK SHARK,12900,D_metadata_only,,125.5,,40,,PAW-3311,,1000,,1000,기계식,유선,1000,,Y,,N,,,,,,N,,N,후아노,N,,,
18371450,https://prod.danawa.com/info/?pcode=18371450&cate=112787,에이투 AG0202 무선,에이투,12900,D_metadata_only,,100,,33.5,,,,,,,무소음 스위치,무선,,,N,,N,오른손잡이용,,,,,N,,N,,N,,,
17492948,https://prod.danawa.com/info/?pcode=17492948&cate=112787,디알고 M20L 무소음 충전 무선 마우스,디알고,12900,D_metadata_only,,112,,26,,,,,,,무소음 스위치,무선,,,Y,,N,오른손잡이용,,,,,N,,Y,,N,,,
16911338,https://prod.danawa.com/info/?pcode=16911338&cate=112787,마이크로닉스 MANIC MG530 RGB 게이밍 마우스,마이크로닉스,13000,A_complete,119,120,,38,,MG530,12000,,30,1000,기계식,유선,,,,,Y,오른손잡이용,5,1,,,Y,,N,후아노,Y,,,[긍정] 배송 만족 상품 만족
6514057,https://prod.danawa.com/info/?pcode=6514057&cate=112787,플레오맥스 AVEC-G50 RGB 게이밍 마우스,플레오맥스,13000,A_complete,130,125,,38,PTFE,,6400,125,,,기계식,유선,,,,6,Y,,5,2,,,Y,,N,,N,,,[긍정] 빠른 배송이 마음에 듭니다.
14812259,https://prod.danawa.com/info/?pcode=14812259&cate=112787,코시 M2076WL 코엘 무선 마우스,코시,13000,C_reviews_only,,107,,39,,107mm,,,,,기계식,2.4GHz무선,,,N,,N,오른손잡이용,4.6,5,,,N,,Y,,N,,,[긍정] 빠른 배송 그리고 간단한 설치 손에 딱 맞는 그립감
16704176,https://prod.danawa.com/info/?pcode=16704176&cate=112787,몬스타 몬스타기어 크루 Gpro,몬스타 몬스타기어,13200,B_detail_only,20,136,,42,PTFE,,12800,220,20,1000,,,1000,,,8,Y,,,,,,Y,,N,,N,,에르고,
6497539,https://prod.danawa.com/info/?pcode=6497539&cate=112787,라이트컴 COMS NU496,라이트컴,13220,A_complete,64,113,,30,,,1600,30,,,기계식,"2.4GHz무선,블루투스",,,N,4,N,오른손잡이용,4.88,8,"부드러운움직임,가성비",,N,,Y,,N,,,"[긍정] 그립감좋구, 반응속도 괜찮습니다. 기대한 것 이상으로 가성비 굿입니다~~~"
6380121,https://prod.danawa.com/info/?pcode=6380121&cate=112787,Actto MSC-194 무선 마우스,Actto,13220,C_reviews_only,,115,,33,,,,,,,,무선,,USB-C,N,,N,,4.4,25,클릭감,나무 상태가 별로에요..원가 한 1000워?2000원 정도로 보이는? 암튼 돈 아까우니까 빨리 도망가세요,N,,N,,N,,,[긍정] 클릭이 좀 묵직하니 평소에 사용하는 것과 달라서 이질감이 있긴한데 적응 될거 같습니다.잘 사용해 보겠습니다. ㅎ [부정] 나무 상태가 별로에요..원가 한 1000워?2000원 정도로 보이는? 암튼 돈 아까우니까 빨리 도망가세요
1839386,https://prod.danawa.com/info/?pcode=1839386&cate=112787,로지텍 M100r,로지텍,13300,C_reviews_only,,112,,36,,,,36,,,,유선,,,,,N,오른손잡이용,5,2,가성비,,N,,N,,Y,,,[긍정] 제품은 문제없습니다. 혹 무음마우스는 아니니 고려구매하세요.
4596600,https://prod.danawa.com/info/?pcode=4596600&cate=112787,Actto GMSC-15 하데스,Actto,13300,C_reviews_only,,125,,41,,,,,,,기계식,유선,,,,,Y,,4.59,71,,"싼맛에 ,,뒤로가기 버튼 불편함 버튼을 좀더크게 바같쪽으로 해놔야지 아주별로,마우스가엄청 안움직임 게임용으로는그닥임",N,,N,,N,,,"[긍정] 아이들 게임용으로 저렴하게 잘 샀습니다배송도 빠르고 아이들이 사용해보고 좋다고 합니다 [부정] 싼맛에 ,,뒤로가기 버튼 불편함 버튼을 좀더크게 바같쪽으로 해놔야지 아주별로"
5113703,https://prod.danawa.com/info/?pcode=5113703&cate=112787,플레오맥스 MO-ER100,플레오맥스,13500,C_reviews_only,,100,,60,,,,912,,,기계식,유선,,,,,N,,3.78,9,"경량,클릭감,손목편안함",어떻게 보관이 되었는지 보호 필름이 녹아서 마우스와 혼연일체가 되어 있습니다. 스티커 제거제가 남아 도시는 분에게 강추 합니다.,N,,N,,N,,,"[긍정] 생각보다 가벼워서 조금 허전한 느낌이지만, 휠 사용이나 클릭은 편한 것 같음다만 제품의 큰 문제는 아니지만 겉에 플라스틱이 배송되면서 찍히거나 한 것이 아니라 생산될 때 생긴 것 같은 자국이 있어서 마무리가 아쉬움 [부정] 어떻게 보관이 되었는지 보호 필름이 녹아서 마우스와 혼연일체가 되어 있습니다. 스티커 제거제가 남아 도시는 분에게 강추 합니다."
4977740,https://prod.danawa.com/info/?pcode=4977740&cate=112787,청맥전자 For LG CM-6000,청맥전자,13500,C_reviews_only,,110.1,,34.8,,"34.8mm
-",,,,,,무선,,,N,,N,,4,6,디자인,"사진과 달리 LG제품이 아닙니다. 광고를 제대로 해주면 좋겠네요. 광고와 다른 상품을 보내줘서 환불해달라니, 배송비 물라네요. 이런 경우도 있나요? 옥션 측에 항의해서 배송비 물지",N,,N,,N,,,"[긍정] 디자인도 예쁘고 잘된다고 하네요. [부정] 사진과 달리 LG제품이 아닙니다. 광고를 제대로 해주면 좋겠네요. 광고와 다른 상품을 보내줘서 환불해달라니, 배송비 물라네요. 이런 경우도 있나요? 옥션 측에 항의해서 배송비 물지 않고 환불받았습니다. 소비자에게 진실하게 상품을 판매하면 좋겠네요."
93443099,https://prod.danawa.com/info/?pcode=93443099&cate=112787,AULA SC650 유무선,AULA,13500,C_reviews_only,,118,,37.8,,PAW-3311,,37,,,,유선,,,Y,,N,오른손잡이용,5,2,,,N,,N,,N,,,[긍정] 이뻐요 이뻐요 이뻐요 이뻐요
15621920,https://prod.danawa.com/info/?pcode=15621920&cate=112787,For LG LGC-CM600 무선 마우스,For LG,13500,D_metadata_only,,110,,34.8,,110mm,,,,,,무선,,,N,,N,오른손잡이용,,,,,N,,N,,N,,,
98610977,https://prod.danawa.com/info/?pcode=98610977&cate=112787,아이리버 MVM1 무선,아이리버,13500,C_reviews_only,,107,,39.5,,107mm,,,,,기계식,무선,,,,,N,오른손잡이용,5,6,디자인,,N,,Y,,N,,,[긍정] 디자인도 예쁘고 색상도 사진과 같아요 그립감도좋고 소음도 없고 부드럽에요
8911616,https://prod.danawa.com/info/?pcode=8911616&cate=112787,LKG For LG LGA-MARK3,LKG,13500,C_reviews_only,,120,,38,,,,38,,,,무선,,,N,,N,오른손잡이용,4.5,2,"에임정확도,클릭감",,N,,N,,N,,,[긍정] 촉감 부드럽고 고급스럽습니다 클릭반은 빠르고 정확합니다
50129066,https://prod.danawa.com/info/?pcode=50129066&cate=112787,GDEVIL M2013W 무선,GDEVIL,13630,D_metadata_only,,112,,40,,,,,,,,무선,,,N,,N,오른손잡이용,,,,,N,,N,,N,,,
97108979,https://prod.danawa.com/info/?pcode=97108979&cate=112787,레노버 WL310 무선,레노버,13651,D_metadata_only,67,106.8,,,,,,,,,기계식,무선,,,N,,N,,,,,,N,,N,,Y,,,
20677814,https://prod.danawa.com/info/?pcode=20677814&cate=112787,넥스원 왼손전용 무선,넥스원,13750,C_reviews_only,,122,,81,,,,,,,,,,,N,,Y,오른손잡이용,4,2,,,N,,N,,Y,,에르고,[긍정] 왼손용이고 쓸만합니다
14966066,https://prod.danawa.com/info/?pcode=14966066&cate=112787,갤럭시 GALAX EX BLACK-01 게이밍 마우스,갤럭시,13800,B_detail_only,126,124,,38,,A725,7200,7200,,1000,기계식,유선,1000,,,8,Y,오른손잡이용,,,,,Y,블랙,N,,N,"팜그립,클로그립",에르고,
26421578,https://prod.danawa.com/info/?pcode=26421578&cate=112787,이음전산 스마텍 STM-BT3000 무선 블루투스,이음전산,13800,C_reviews_only,,110,,31,,,,,,,기계식,블루투스,,,Y,,N,,5,1,,,N,블루,Y,,N,,,"[긍정] 화이트를 사려다가 잘 못 사서 블루를 사버렸는데, 블루도 예쁘네요.^^;;"
4739061,https://prod.danawa.com/info/?pcode=4739061&cate=112787,DELL WM126,DELL,13900,C_reviews_only,,,,,,,,,,,,무선,,,N,,N,,5,3,,,N,,N,,N,,,[긍정] 알리직구보다 저렴하게 판매하시는 것 같아 좋아요.
12108713,https://prod.danawa.com/info/?pcode=12108713&cate=112787,COX CWM200 무선 블루투스 마우스,COX,14000,B_detail_only,47,106.9,,26.75,,Optical Sensor,1000,200,,,기계식,"유선,2.4GHz무선,블루투스",8,,N,,N,오른손잡이용,,1,,,N,블루,Y,,Y,,"대칭형,에르고",
7258780,https://prod.danawa.com/info/?pcode=7258780&cate=112787,HP G260 Gaming Mouse,HP,14090,D_metadata_only,,126.54,,40.72,,,,40,,,기계식,유선,,,,,Y,오른손잡이용,,,,,N,,N,,N,,,
37345931,https://prod.danawa.com/info/?pcode=37345931&cate=112787,펜톤 M990TRIPLE 무선,펜톤,14280,D_metadata_only,,108,,25,,,,25,,,,무선,,,N,,N,오른손잡이용,,,,,N,,N,,N,,,
70675157,https://prod.danawa.com/info/?pcode=70675157&cate=112787,MSI FORGE GM300,MSI,14310,B_detail_only,118,127,,41,,127mm,7200,,,,기계식,유선,,,,7,Y,오른손잡이용,,3,,,Y,,N,,N,"팜그립,클로그립",대칭형,
15852482,https://prod.danawa.com/info/?pcode=15852482&cate=112787,갤럭시 갤라즈 GALAX EX-03 게이밍 마우스,갤럭시,14490,B_detail_only,121,129,,41,PTFE,A725F,7200,,,,기계식,유선,,,,7,Y,,,2,,,Y,,N,후아노,N,"팜그립,클로그립",에르고,
14682884,https://prod.danawa.com/info/?pcode=14682884&cate=112787,로지텍 M221 SILENT,로지텍,14500,A_complete,85,99,,99,,,,39,,,기계식,"유선,2.4GHz무선,블루투스",,USB-C,Y,7,Y,오른손잡이용,4.61,98,"에임정확도,무선안정성,클릭감","무소음이라서 너무 좋아요^^직장 컴퓨터에서도 쓰기 편리해요^^,직장 컴퓨터에도 쓰니까 편리해요^^",N,,Y,,Y,,,"[긍정] ㅈㅈㅈ여자손에 쏙 들어오는 사이즈 손 작은 사람들에게 강추 크기랑 곡선이 살짝 애매한가? 하는 생각도 들지만 사용하기엔 편합니다. 휠을 빠르게 굴리다보면 소리가 조금 나지만 그 외에는 조용. 클릭도 조용합니다. 분홍색 흰색 각 1개씩 주문했습니다. 저는 흰색을 사용중인데, 더블클릭이 제대로 인식이 안되는듯한 에러가 잠깐씩 있었습니다. 하루 후 재사용 결과  [부정] 무소음이라서 너무 좋아요^^직장 컴퓨터에서도 쓰기 편리해요^^"
10094589,https://prod.danawa.com/info/?pcode=10094589&cate=112787,다얼유 LM121 버티컬 인체공학 마우스,다얼유,14500,B_detail_only,105,115,,73.5,,,2400,73,,,,"유선,블루투스",,,Y,,Y,오른손잡이용,,,,,Y,,N,,Y,,에르고,
14811593,https://prod.danawa.com/info/?pcode=14811593&cate=112787,코시 M2077WL 카미 무선 마우스,코시,14500,C_reviews_only,,117,,38,,,,52,,,기계식,무선,,,N,,N,,4,1,무선안정성,,N,,Y,,N,,,"[긍정] 무게감있는 무선 마우스에 적당함. 앞,뒤 버튼 양호. 내구성 부분은 겪어봐야.."
12989954,https://prod.danawa.com/info/?pcode=12989954&cate=112787,서진네트웍스 UNICORN FX-500B,서진네트웍스,14570,B_detail_only,160,126,,86,,,2400,86,,,,"2.4GHz무선,블루투스",,USB-C,Y,6,N,오른손잡이용,,,,,N,,N,,N,,에르고,
15953273,https://prod.danawa.com/info/?pcode=15953273&cate=112787,아이피엑스 춘식이 무선마우스,아이피엑스,14740,C_reviews_only,,107,,30,,,,,,,,무선,,,N,,N,오른손잡이용,4,1,배터리,,N,,Y,,N,,,[긍정] 춘식이 넘 귀엽구 무소음이라 조용히 잘 쓰고있어요~고장없이 오래 쓸수 있었으면 좋겠어요~
5168434,https://prod.danawa.com/info/?pcode=5168434&cate=112787,건평정보통신 IPLEX VM912 버티컬 유선 마우스,건평정보통신 IPLEX,14790,D_metadata_only,,100,,60,,,,,,,,유선,,,,,N,,,,,,N,,N,,N,,에르고,
37279394,https://prod.danawa.com/info/?pcode=37279394&cate=112787,루앱 RA-SM01 무선,루앱,14800,D_metadata_only,,109,,30,,,,,,,,무선,,,N,,N,,,,,,N,,N,,N,,,
12945743,https://prod.danawa.com/info/?pcode=12945743&cate=112787,ROYCHE RX-550 무소음 무선 마우스,ROYCHE,14900,A_complete,,106,,38,,,1600,,,,기계식,"유선,2.4GHz무선",,,N,6,N,,4.46,99,"배터리,무선안정성,클릭감","렉걸린거처럼 끊기고 멈추고 이상해서 문의 계시판 보니 많은 사람들이 같은 증상~ 관계자가 해결책을 제시해서 따라해 보니 괜찮아 짐 ~ 문제는 컴터 끄고 다시 키면 다시 멈추고 렉걸,검정색과 흰색 두개를 구매했는데 검정색은작동도잘되고 맘에 들었음흰색은 새거임에도 불구하고 아예작동이안되고 돈만날렸음반품요청하려다가 택배보낼시간도안되고 번거로움에 액땜한샘 하기로 함,사용하기 정말 불편하고 건전지 새로 끼워서 이틀 만에 방전 구매 한걸 정말 후회합니다.",N,,Y,,N,,에르고,"[긍정] 로이체 무선 무소음 옵티컬 마우스 RX-550 좋은 상품 감사함가격만족도/성능/사용편의성 등 : 로이체 무선 무소음 옵티컬 마우스 RX-550 가격은 적정하여 만족하며, 사용하여 보니 기존 유선 마우스보다 사용 방법이 편리하여 만족함.그외 도움이 될만한 사용후기 : 기존 유선 마우스를 사용하다 2번째로 구매하여 사용하여 보니 사용 방법이 편리하여 좋았음.  [부정] 렉걸린거처럼 끊기고 멈추고 이상해서 문의 계시판 보니 많은 사람들이 같은 증상~ 관계자가 해결책을 제시해서 따라해 보니 괜찮아 짐 ~ 문제는 컴터 끄고 다시 키면 다시 멈추고 렉걸리고 이럼 컴퓨터 끄고 킬때마다 세팅을 다시 해야함. 당근에 무료 나눔 하려고 계획중"
2872589,https://prod.danawa.com/info/?pcode=2872589&cate=112787,HP X500,HP,14900,D_metadata_only,,115,,35.4,,,,,,,기계식,유선,,,,,N,오른손잡이용,,,,,N,,N,,N,,,
6921643,https://prod.danawa.com/info/?pcode=6921643&cate=112787,i-rocks IRM23R 무소음 무선 마우스,i-rocks,14900,C_reviews_only,,106,,33.5,,,,33,,,무소음 스위치,무선,,,N,,N,오른손잡이용,4.4,5,클릭감,,N,,Y,,N,,,[긍정] 클릭은 확실히 소음이 거의 없는데 휠이랑 사이드버튼은 소리가 크네요.
10682691,https://prod.danawa.com/info/?pcode=10682691&cate=112787,HP 파빌리온 Gaming Mouse 300,HP,14900,D_metadata_only,,,,,,,,,,,,유선,,,,,Y,오른손잡이용,,,,,N,,N,,N,,,
5920740,https://prod.danawa.com/info/?pcode=5920740&cate=112787,RIZUM G-FACTOR Z200 Mercury 3360 RGB 양손가능 GAMING MOUSE,RIZUM,14900,D_metadata_only,50,126,,38,,PMW-3360,,,50,,OMRON 스위치,유선,,,,,Y,오른손잡이용,,1,,,Y,,N,,N,,,
15714992,https://prod.danawa.com/info/?pcode=15714992&cate=112787,한성컴퓨터 WM200 RAINBOW 게이밍 마우스,한성컴퓨터,14900,C_reviews_only,20,116,,38,,,,38,20,,,유선,,,,,Y,오른손잡이용,4.56,18,"클릭감,디자인",,N,,N,,N,,,[긍정] 잘 받았구요 생각보다 좋네요 세계적으로 잘 팔리는 마우스 구매 할려고 했어는데더 찾아보자 하다가 디자인도 좋고 해서 구매하게 되었습니다제품 만족 합니다
15277388,https://prod.danawa.com/info/?pcode=15277388&cate=112787,아이리버 MEDIC-WM1 항균 무선 마우스,아이리버,14900,D_metadata_only,,107.08,,28.43,,AA,,,,,기계식,무선,,,N,,N,,,,,,N,,Y,,Y,,,
18544808,https://prod.danawa.com/info/?pcode=18544808&cate=112787,Actto AWM-05 무선,Actto,14900,D_metadata_only,,107,,35,,AA,,,,,기계식,무선,,,N,,N,,,,,,N,,Y,,Y,,,
5703123,https://prod.danawa.com/info/?pcode=5703123&cate=112787,Actto MSC-185 핸디 버티컬 마우스,Actto,14960,A_complete,,125,,62,,,,62,,,기계식,"유선,2.4GHz무선,블루투스",,,Y,3,N,오른손잡이용,4.63,98,"무선안정성,클릭감,손목편안함","터널증후군 예방이 됩니다. 즉 신경이 눌리는건 막아 줍니다. 헌데 손목에 큰 데미지가 쌓입니다. 장점은 없네요. 단점을 보면, 마우스센서가 저품입니다. 만원짜리에 고급을 원하시면 ",N,,N,,N,,에르고,"[긍정] 원래 쓰던 버티컬 마우스가 클릭이 잘 안되서, 아. 이건 스위치 수명이 다했구나 하고 재빨리 검색해서 구입한 게 요겁니다. 사용감 부드럽고 마우스 크기도 적당해서 매우 잘 쓰고 있어요. 비교하자니 오히려 이전 게 스위치가 좀 뻑뻑했던 느낌이 듭니다. 손가락 부담도 좀 덜한 것 같구요.개인적으로 블투는 좀 끊기는 느낌이 있어서 유선으로 샀는데 잘 산 것 같아 [부정] 터널증후군 예방이 됩니다. 즉 신경이 눌리는건 막아 줍니다. 헌데 손목에 큰 데미지가 쌓입니다. 장점은 없네요. 단점을 보면, 마우스센서가 저품입니다. 만원짜리에 고급을 원하시면 안됩니다. 각도가 매우 낮아서 일반 마우스와 큰 차이가 없습니다. 옳바른 방식으로 파지 하면, 손목에 데미지가 옵니다. 터널증후군을 예방 하려면 최소 70도 이상 우뚝 서있는 제품"
14966144,https://prod.danawa.com/info/?pcode=14966144&cate=112787,갤럭시 GALAX EX BLACK-02 게이밍 마우스,갤럭시,15000,B_detail_only,126,128,,40,,,3200,,,,기계식,유선,,,,6,Y,오른손잡이용,,,,,Y,블랙,N,,N,"팜그립,클로그립",에르고,
16111250,https://prod.danawa.com/info/?pcode=16111250&cate=112787,마이크로닉스 워프 WM1 RGB 게이밍 마우스,마이크로닉스,15200,A_complete,85,121.2,,38.8,PTFE,PIXART PMW3327,12400,220,,1000,기계식,유선,1000,,,7,Y,오른손잡이용,4,1,,,Y,,N,"옴론,후아노",Y,,"대칭형,에르고",[긍정] 작은손에 잘 맞아요 감사합니다
15645884,https://prod.danawa.com/info/?pcode=15645884&cate=112787,이큐웨어 이큐메딕 Sanitize-M3 항균 무소음 마우스,이큐웨어,15200,C_reviews_only,,111,,42,,,,,,,기계식,유선,,,,,N,오른손잡이용,4.6,10,"경량,가성비",,N,,Y,,Y,,,[긍정] 조금만 더 컸으면 좋을 것 같아요남자손에는 조금 작은듯하네요마우스 민감도는 매우 좋아요
12544220,https://prod.danawa.com/info/?pcode=12544220&cate=112787,QSENN AULA H508 LED 게이밍 마우스,QSENN,15210,B_detail_only,,126,,39,PTFE,"Optical
-",6400,126,,,,유선,5,,,,Y,오른손잡이용,,8,,,N,,N,,N,,에르고,
29881838,https://prod.danawa.com/info/?pcode=29881838&cate=112787,포트리스 플레이기어 PM321 무선,포트리스 플레이기어,15400,D_metadata_only,,115.5,,39.26,,PAW-3212,,,,250,기계식,무선,,,Y,,N,,,,,,N,,Y,,Y,,,
10094694,https://prod.danawa.com/info/?pcode=10094694&cate=112787,다얼유 LM129 UFO 블루투스 무선 무소음 마우스,다얼유,15460,D_metadata_only,,109,,33,,,,33,,,,블루투스,,,N,,N,오른손잡이용,,,,,N,블루,Y,,N,,,
17406671,https://prod.danawa.com/info/?pcode=17406671&cate=112787,갤럭시 갤라즈 GALAX EX-03 PRO 게이밍 마우스,갤럭시,15500,B_detail_only,113,129,,41,PTFE,PIXART PAW-3327,10000,41,,1000,기계식,유선,1000,,,6,Y,오른손잡이용,,,,,Y,,N,옴론,N,"팜그립,클로그립",에르고,
86099597,https://prod.danawa.com/info/?pcode=86099597&cate=112787,AULA SC580 PRO 유무선,AULA,15500,D_metadata_only,,119,,38,,PAW-3311,,,,,기계식,유선+무선,,,Y,,Y,,,,,,N,,N,,N,,,
36792005,https://prod.danawa.com/info/?pcode=36792005&cate=112787,ATTACK SHARK R1 유무선,ATTACK SHARK,15570,C_reviews_only,40,123.5,,41,,,,,40,,,유선+무선,,,Y,,N,오른손잡이용,4.5,2,클릭감,,N,,N,,N,,,[긍정] 다 좋은데 문제가 있습니다1. 공격상어 얘네들도 잠자리 vgn vxe시리즈처럼 고질적인 드레그시 널뛰기 현상 잇습니다2. 절전 깰시 클릭해줘야됨 하..(드레그하면안깸)
90505844,https://prod.danawa.com/info/?pcode=90505844&cate=112787,에이서 EMW211 무선,에이서,15580,A_complete,70,112.8,57.6,26,,"112.8mm
- DPI",1600,26,,,기계식,"2.4GHz무선,블루투스",,USB-C,Y,,N,,4.8,5,손목편안함,,N,,Y,,N,,,[긍정] 상품 품질이 좋습니다. 마음에 들어요!상품 품질이 좋습니다. 마음에 들어요!상품 품질이 좋습니다. 마음에 들어요!상품 품질이 좋습니다. 마음에 들어요!상품 품질이 좋습니다. 마음에 들어요!상품 품질이 좋습니다. 마음에 들어요!상품 품질이 좋습니다. 마음에 들어요!상품 품질이 좋습니다. 마음에 들어요!상품 품질이 좋습니다. 마음에 들어요!
35808338,https://prod.danawa.com/info/?pcode=35808338&cate=112787,코시 M2228WL 무선,코시,15590,C_reviews_only,,94,,94,,,,,,,기계식,무선,,,,,N,,5,3,,,N,,Y,,Y,,,[긍정] 모양이 이쁘면 조작이 불편했는데 이건 모양도 이쁜것이 조작도 편하네요
17863268,https://prod.danawa.com/info/?pcode=17863268&cate=112787,마이크로닉스 워프 WM2 RGB 게이밍 마우스,마이크로닉스,15600,B_detail_only,110,127.4,,39.5,,PAW3370,19000,,50,1000,기계식,유선,1000,,,,Y,오른손잡이용,4.5,3,,,Y,,N,후아노,Y,,,[긍정] 많이 파세요 [긍정] 잘받았습니다
14049536,https://prod.danawa.com/info/?pcode=14049536&cate=112787,다얼유 LM168 버티컬 무선 마우스,다얼유,15690,A_complete,95,134,74.8,74.6,,,1600,,,,,"2.4GHz무선,블루투스",,,Y,3,N,오른손잡이용,5,1,"배터리,손목편안함",,N,,N,,Y,,에르고,[긍정] 마우스 오래 쓰면 손목이 불편해서 하나 장만했습니다. 처음에 잡으면 조금 어색하긴 한데 확실히 손목부담은 일반마우스보다 덜한 거 같습니다. PC작업을 오래 하는 직장인들에게 추천합니다.
103124858,https://prod.danawa.com/info/?pcode=103124858&cate=112787,에이서 NITRO OMW321 게이밍,에이서,15800,B_detail_only,98,115,,38,,,7200,,,,기계식,유선,,,,6,Y,오른손잡이용,,,,,Y,,N,,Y,,,
6958594,https://prod.danawa.com/info/?pcode=6958594&cate=112787,위아이엠 Vgear M1 Pro,위아이엠,15880,C_reviews_only,,117,,37,,PMW-3360,,37,,1000,기계식,유선,,,,,Y,오른손잡이용,4,2,가성비,,N,,N,,Y,,,[긍정] 가성비 개 싸이코임 너무좋음 딱 게이밍 마우스
101072189,https://prod.danawa.com/info/?pcode=101072189&cate=112787,지클릭커 OFFICEPRO OPW07,지클릭커,15890,A_complete,70,111,58,75,,,,75,,,기계식,2.4GHz무선,,,Y,4,N,,5,7,,,N,,Y,,N,,에르고,[긍정] 마우스 크기가 어느 정도 되어서 그립감이 좋아요.
92623778,https://prod.danawa.com/info/?pcode=92623778&cate=112787,MAXTILL MO-BTM10C 무선 블루투스,MAXTILL,15900,C_reviews_only,,100,,37.8,,,,200,,,기계식,블루투스,,,Y,,N,오른손잡이용,5,1,,,N,블루,Y,,N,,,[긍정] 마우스가 편한손잡이로 되어 있어 좋습니다.
5369816,https://prod.danawa.com/info/?pcode=5369816&cate=112787,코시 M3124,코시,15900,A_complete,,117,,66,,,,66,,,,"유선,2.4GHz무선,블루투스",1,,Y,4,N,오른손잡이용,4.57,97,"경량,배터리,클릭감","정밀 웃긴다 물품 하나는 어제 받았는데 배송완료대기중이고 오지도 않은 물품은 배송완료라니 일처리를 어떻게 하는거지 웃긴다,하루종일 마우스 잡고 일하는데 같은 코시 제품 M1189 2년 쓰다가 바꿨는데 손목아파서 못쓰겠음..",N,,N,,Y,,에르고,"[긍정] 제목 그대로 손이 좀 큰 분들이 사용하기에는 가성비 좋은 제품입니다.* 장점 1) 디자인 우수하고, 가격대비 마감재 고급져보입니다. 2) 손목이 아주 편합니다. 3) DPI버튼으로 마우스 속도 조절하기 간편하고 DPI버튼 실수로 누를 확률 없는 곳에 위치한 것도 좋습니다.* 단점 1) 손이 작은 사람이 쓰기 조금 불편합니다. N포털 2만원 이하 버티컬 마우 [부정] 정밀 웃긴다 물품 하나는 어제 받았는데 배송완료대기중이고 오지도 않은 물품은 배송완료라니 일처리를 어떻게 하는거지 웃긴다"
9710550,https://prod.danawa.com/info/?pcode=9710550&cate=112787,퓨전에프앤씨 INOTE FS-508RB 무선 마우스,퓨전에프앤씨,15900,C_reviews_only,,99,,99,,,,38,,,,무선,,,N,,N,오른손잡이용,4.75,4,무선안정성,,N,,N,,N,,,"[긍정] 배송 진짜 하루만에 왔구 저소음, 무선, 앞뒤버튼 다 있는 좋은 마우스 찾는게 힘들었는데 정말 좋은 상품 얻은것 같아서 기분이 매우 좋네요ㅎㅎ확실히 저소음이라 소리 잘 안나구요!다만 앞뒤버튼 누르는건 저소음은 아닌것같아요 약간의 소음 있음! 전 그래도 이정도면 진짜 좋은것같아요.노트북이랑 하얀색으로 깔맞춤도 되고 완전 적극 추천합니다♡감사합니당~"
106746836,https://prod.danawa.com/info/?pcode=106746836&cate=112787,레노버 350 무선,레노버,16000,C_reviews_only,,114.7,,36.8,,,,,,,기계식,무선,,,N,,N,,5,1,,,N,,N,,Y,,,[긍정] 배송 빠르고 상품도 좋아요..
4835977,https://prod.danawa.com/info/?pcode=4835977&cate=112787,플레오맥스 MOC-ER200,플레오맥스,16000,A_complete,120,100,,60,,,,,,125,,"유선,2.4GHz무선,블루투스",125,,Y,6,N,오른손잡이용,3,6,,,N,,N,,Y,,에르고,
79255673,https://prod.danawa.com/info/?pcode=79255673&cate=112787,MAXTILL MO-BTM40C 무선 블루투스,MAXTILL,16330,D_metadata_only,,105,,36.5,,AA,,300,,,기계식,블루투스,,,N,,N,,,,,,N,블루,Y,,Y,,,
106734044,https://prod.danawa.com/info/?pcode=106734044&cate=112787,지클릭커 오피스프로 OPV20 버블휠 무선,지클릭커,16400,B_detail_only,83,83,,76,,AA,,68,,,기계식,"2.4GHz무선,블루투스",50,,Y,,N,오른손잡이용,,,,,N,,N,,Y,,에르고,
6167875,https://prod.danawa.com/info/?pcode=6167875&cate=112787,로지텍 M280,로지텍,16410,C_reviews_only,,105.4,,38.4,,,,,,,,무선,,,N,,N,,4.67,91,"배터리,무선안정성,클릭감",,N,,Y,,Y,,비대칭,[긍정] m280 m330 다 사용하던 사용자입니다.기존의 제품이 오래되어 우클릭을 하는데 버튼이 잘 눌리지 않는 증상이 생겨서 새 제품을 구매하게 되었습니다.리뉴얼되면서 m330은 고무패킹이 없어졌고m280은 아직 옆면의 고무패킹이 남아있는 것으로 착각하고 구매를 했습니다.손가락 끝이 건조해져서 마우스를 쥘 때 고무패킹이 없으면 정밀한 작업을 하는데 애로사항이 있
57504674,https://prod.danawa.com/info/?pcode=57504674&cate=112787,IMICE GW-X7 무선,IMICE,16430,D_metadata_only,,129,,40,,,,40,,,기계식,무선,,,Y,,N,오른손잡이용,,,,,N,,N,,N,,,
